GND-ID,Wikidata-Entity,mentioned in
118521969,Q46418,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta010.pta-grc1:p1
118521969,Q46418,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta010.pta-grc1:p3
118521969,Q46418,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta014.pta-grc1:p14
118521969,Q46418,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta014.pta-grc1:p15
118521969,Q46418,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p9
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:p1
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta004.pta-grc1:p1
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta010.pta-grc1:p6
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta011.pta-grc1:p3
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta012.pta-grc1:p2
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta014.pta-grc1:p1
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta016.pta-grc1:p3
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p4
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p5
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p7
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p11
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p12
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p14
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p15
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p16
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p18
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p19
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p20
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p21
118504843,Q44024,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta017.pta-grc1:p23
102388156,,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta011.pta-grc1:p1
102388156,,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta011.pta-grc1:p4
102386676,,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta011.pta-grc1:p2
102386676,,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta011.pta-grc1:p5
102388687,,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta012.pta-grc1:p1
118531425,Q142999,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p2
118531425,Q142999,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:p6
118531425,Q142999,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:p8
118531425,Q142999,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:p65
119163977,Q337196,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:p7
1089599366,Q2657803,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p106
1089599366,Q2657803,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p108
1089599366,Q2657803,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p113
1089599366,Q2657803,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p114
1089599366,Q2657803,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p141
1089599366,Q2657803,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p144
1089599366,Q2657803,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p145
1089599366,Q2657803,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p147
1089599366,Q2657803,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p165
