Edition,Reference,Reference in Index
LXX,Ps:10:7,https://pta.bbaw.de/biblical-reference/Ps:10:7
LXX,Ps:110:1,https://pta.bbaw.de/biblical-reference/Ps:110:1
LXX,Ps:110:1-Ps:110:2,https://pta.bbaw.de/biblical-reference/Ps:110:1-Ps:110:2
LXX,Ps:110:10,https://pta.bbaw.de/biblical-reference/Ps:110:10
LXX,Ps:110:3,https://pta.bbaw.de/biblical-reference/Ps:110:3
LXX,Ps:110:3-Ps:110:4,https://pta.bbaw.de/biblical-reference/Ps:110:3-Ps:110:4
LXX,Ps:110:4,https://pta.bbaw.de/biblical-reference/Ps:110:4
LXX,Ps:110:4-Ps:110:6,https://pta.bbaw.de/biblical-reference/Ps:110:4-Ps:110:6
LXX,Ps:110:7-Ps:110:8,https://pta.bbaw.de/biblical-reference/Ps:110:7-Ps:110:8
LXX,Ps:110:9,https://pta.bbaw.de/biblical-reference/Ps:110:9
LXX,Ps:111:1,https://pta.bbaw.de/biblical-reference/Ps:111:1
LXX,Ps:111:10,https://pta.bbaw.de/biblical-reference/Ps:111:10
LXX,Ps:111:1-Ps:111:4,https://pta.bbaw.de/biblical-reference/Ps:111:1-Ps:111:4
LXX,Ps:111:2-Ps:111:3,https://pta.bbaw.de/biblical-reference/Ps:111:2-Ps:111:3
LXX,Ps:111:4,https://pta.bbaw.de/biblical-reference/Ps:111:4
LXX,Ps:111:5,https://pta.bbaw.de/biblical-reference/Ps:111:5
LXX,Ps:111:6,https://pta.bbaw.de/biblical-reference/Ps:111:6
LXX,Ps:111:6-Ps:111:7,https://pta.bbaw.de/biblical-reference/Ps:111:6-Ps:111:7
LXX,Ps:111:7,https://pta.bbaw.de/biblical-reference/Ps:111:7
LXX,Ps:111:7-Ps:111:8,https://pta.bbaw.de/biblical-reference/Ps:111:7-Ps:111:8
LXX,Ps:111:9,https://pta.bbaw.de/biblical-reference/Ps:111:9
LXX,Ps:112:1,https://pta.bbaw.de/biblical-reference/Ps:112:1
LXX,Ps:112:2-Ps:112:4,https://pta.bbaw.de/biblical-reference/Ps:112:2-Ps:112:4
LXX,Ps:112:3-Ps:112:4,https://pta.bbaw.de/biblical-reference/Ps:112:3-Ps:112:4
LXX,Ps:112:7,https://pta.bbaw.de/biblical-reference/Ps:112:7
LXX,Ps:113:1,https://pta.bbaw.de/biblical-reference/Ps:113:1
LXX,Ps:113:1-Ps:113:2,https://pta.bbaw.de/biblical-reference/Ps:113:1-Ps:113:2
LXX,Ps:113:10,https://pta.bbaw.de/biblical-reference/Ps:113:10
LXX,Ps:113:11,https://pta.bbaw.de/biblical-reference/Ps:113:11
LXX,Ps:113:12-Ps:113:16,https://pta.bbaw.de/biblical-reference/Ps:113:12-Ps:113:16
LXX,Ps:113:16,https://pta.bbaw.de/biblical-reference/Ps:113:16
LXX,Ps:113:17,https://pta.bbaw.de/biblical-reference/Ps:113:17
LXX,Ps:113:17-Ps:113:19,https://pta.bbaw.de/biblical-reference/Ps:113:17-Ps:113:19
LXX,Ps:113:18,https://pta.bbaw.de/biblical-reference/Ps:113:18
LXX,Ps:113:19,https://pta.bbaw.de/biblical-reference/Ps:113:19
LXX,Ps:113:20,https://pta.bbaw.de/biblical-reference/Ps:113:20
LXX,Ps:113:20-Ps:113:21,https://pta.bbaw.de/biblical-reference/Ps:113:20-Ps:113:21
LXX,Ps:113:21,https://pta.bbaw.de/biblical-reference/Ps:113:21
LXX,Ps:113:22-Ps:113:23,https://pta.bbaw.de/biblical-reference/Ps:113:22-Ps:113:23
LXX,Ps:113:24,https://pta.bbaw.de/biblical-reference/Ps:113:24
LXX,Ps:113:25-Ps:113:26,https://pta.bbaw.de/biblical-reference/Ps:113:25-Ps:113:26
LXX,Ps:113:3,https://pta.bbaw.de/biblical-reference/Ps:113:3
LXX,Ps:113:3-Ps:113:4,https://pta.bbaw.de/biblical-reference/Ps:113:3-Ps:113:4
LXX,Ps:113:3-Ps:113:6,https://pta.bbaw.de/biblical-reference/Ps:113:3-Ps:113:6
LXX,Ps:113:5,https://pta.bbaw.de/biblical-reference/Ps:113:5
LXX,Ps:113:7,https://pta.bbaw.de/biblical-reference/Ps:113:7
LXX,Ps:113:7-Ps:113:8,https://pta.bbaw.de/biblical-reference/Ps:113:7-Ps:113:8
LXX,Ps:113:8,https://pta.bbaw.de/biblical-reference/Ps:113:8
LXX,Ps:113:9,https://pta.bbaw.de/biblical-reference/Ps:113:9
LXX,Ps:113:9-Ps:113:11,https://pta.bbaw.de/biblical-reference/Ps:113:9-Ps:113:11
LXX,Ps:114:1-Ps:114:4,https://pta.bbaw.de/biblical-reference/Ps:114:1-Ps:114:4
LXX,Ps:114:5,https://pta.bbaw.de/biblical-reference/Ps:114:5
LXX,Ps:114:7,https://pta.bbaw.de/biblical-reference/Ps:114:7
LXX,Ps:114:8,https://pta.bbaw.de/biblical-reference/Ps:114:8
LXX,Ps:114:9,https://pta.bbaw.de/biblical-reference/Ps:114:9
LXX,Ps:115:1,https://pta.bbaw.de/biblical-reference/Ps:115:1
LXX,Ps:115:1-Ps:115:2,https://pta.bbaw.de/biblical-reference/Ps:115:1-Ps:115:2
LXX,Ps:115:3,https://pta.bbaw.de/biblical-reference/Ps:115:3
LXX,Ps:115:4,https://pta.bbaw.de/biblical-reference/Ps:115:4
LXX,Ps:115:6,https://pta.bbaw.de/biblical-reference/Ps:115:6
LXX,Ps:115:7-Ps:115:10,https://pta.bbaw.de/biblical-reference/Ps:115:7-Ps:115:10
LXX,Ps:116:1,https://pta.bbaw.de/biblical-reference/Ps:116:1
LXX,Ps:116:2,https://pta.bbaw.de/biblical-reference/Ps:116:2
LXX,Ps:117:1-Ps:117:4,https://pta.bbaw.de/biblical-reference/Ps:117:1-Ps:117:4
LXX,Ps:117:10,https://pta.bbaw.de/biblical-reference/Ps:117:10
LXX,Ps:117:10-Ps:117:12,https://pta.bbaw.de/biblical-reference/Ps:117:10-Ps:117:12
LXX,Ps:117:12,https://pta.bbaw.de/biblical-reference/Ps:117:12
LXX,Ps:117:14,https://pta.bbaw.de/biblical-reference/Ps:117:14
LXX,Ps:117:15,https://pta.bbaw.de/biblical-reference/Ps:117:15
LXX,Ps:117:15-Ps:117:16,https://pta.bbaw.de/biblical-reference/Ps:117:15-Ps:117:16
LXX,Ps:117:15-Ps:117:17,https://pta.bbaw.de/biblical-reference/Ps:117:15-Ps:117:17
LXX,Ps:117:15,https://pta.bbaw.de/biblical-reference/Ps:117:15
LXX,Ps:117:16,https://pta.bbaw.de/biblical-reference/Ps:117:15
LXX,Ps:117:15,https://pta.bbaw.de/biblical-reference/Ps:117:16
LXX,Ps:117:16,https://pta.bbaw.de/biblical-reference/Ps:117:16
LXX,Ps:117:18-Ps:117:20,https://pta.bbaw.de/biblical-reference/Ps:117:18-Ps:117:20
LXX,Ps:117:19,https://pta.bbaw.de/biblical-reference/Ps:117:19
LXX,Ps:117:2,https://pta.bbaw.de/biblical-reference/Ps:117:2
LXX,Ps:117:2-Ps:117:4,https://pta.bbaw.de/biblical-reference/Ps:117:2-Ps:117:4
LXX,Ps:117:20,https://pta.bbaw.de/biblical-reference/Ps:117:20
LXX,Ps:117:21,https://pta.bbaw.de/biblical-reference/Ps:117:21
LXX,Ps:117:21-Ps:117:22,https://pta.bbaw.de/biblical-reference/Ps:117:21-Ps:117:22
LXX,Ps:117:22,https://pta.bbaw.de/biblical-reference/Ps:117:22
LXX,Ps:117:22-Ps:117:23,https://pta.bbaw.de/biblical-reference/Ps:117:22-Ps:117:23
LXX,Ps:117:24,https://pta.bbaw.de/biblical-reference/Ps:117:24
LXX,Ps:117:25,https://pta.bbaw.de/biblical-reference/Ps:117:25
LXX,Ps:117:26,https://pta.bbaw.de/biblical-reference/Ps:117:26
LXX,Ps:117:27,https://pta.bbaw.de/biblical-reference/Ps:117:27
LXX,Ps:117:28-Ps:117:29,https://pta.bbaw.de/biblical-reference/Ps:117:28-Ps:117:29
LXX,Ps:117:3,https://pta.bbaw.de/biblical-reference/Ps:117:3
LXX,Ps:117:4,https://pta.bbaw.de/biblical-reference/Ps:117:4
LXX,Ps:117:5,https://pta.bbaw.de/biblical-reference/Ps:117:5
LXX,Ps:117:5-Ps:117:9,https://pta.bbaw.de/biblical-reference/Ps:117:5-Ps:117:9
LXX,Ps:117:7,https://pta.bbaw.de/biblical-reference/Ps:117:7
LXX,Ps:117:8-Ps:117:9,https://pta.bbaw.de/biblical-reference/Ps:117:8-Ps:117:9
LXX,Ps:118:1,https://pta.bbaw.de/biblical-reference/Ps:118:1
LXX,Ps:118:1-Ps:118:2,https://pta.bbaw.de/biblical-reference/Ps:118:1-Ps:118:2
LXX,Ps:118:100,https://pta.bbaw.de/biblical-reference/Ps:118:100
LXX,Ps:118:101,https://pta.bbaw.de/biblical-reference/Ps:118:101
LXX,Ps:118:103,https://pta.bbaw.de/biblical-reference/Ps:118:103
LXX,Ps:118:105,https://pta.bbaw.de/biblical-reference/Ps:118:105
LXX,Ps:118:106,https://pta.bbaw.de/biblical-reference/Ps:118:106
LXX,Ps:118:108,https://pta.bbaw.de/biblical-reference/Ps:118:108
LXX,Ps:118:11,https://pta.bbaw.de/biblical-reference/Ps:118:11
LXX,Ps:118:111,https://pta.bbaw.de/biblical-reference/Ps:118:111
LXX,Ps:118:113,https://pta.bbaw.de/biblical-reference/Ps:118:113
LXX,Ps:118:115,https://pta.bbaw.de/biblical-reference/Ps:118:115
LXX,Ps:118:116,https://pta.bbaw.de/biblical-reference/Ps:118:116
LXX,Ps:118:117,https://pta.bbaw.de/biblical-reference/Ps:118:117
LXX,Ps:118:12,https://pta.bbaw.de/biblical-reference/Ps:118:12
LXX,Ps:118:120,https://pta.bbaw.de/biblical-reference/Ps:118:120
LXX,Ps:118:121,https://pta.bbaw.de/biblical-reference/Ps:118:121
LXX,Ps:118:122,https://pta.bbaw.de/biblical-reference/Ps:118:122
LXX,Ps:118:123,https://pta.bbaw.de/biblical-reference/Ps:118:123
LXX,Ps:118:126,https://pta.bbaw.de/biblical-reference/Ps:118:126
LXX,Ps:118:126-Ps:118:127,https://pta.bbaw.de/biblical-reference/Ps:118:126-Ps:118:127
LXX,Ps:118:127,https://pta.bbaw.de/biblical-reference/Ps:118:127
LXX,Ps:118:128,https://pta.bbaw.de/biblical-reference/Ps:118:128
LXX,Ps:118:129,https://pta.bbaw.de/biblical-reference/Ps:118:129
LXX,Ps:118:13,https://pta.bbaw.de/biblical-reference/Ps:118:13
LXX,Ps:118:130,https://pta.bbaw.de/biblical-reference/Ps:118:130
LXX,Ps:118:131,https://pta.bbaw.de/biblical-reference/Ps:118:131
LXX,Ps:118:132,https://pta.bbaw.de/biblical-reference/Ps:118:132
LXX,Ps:118:133,https://pta.bbaw.de/biblical-reference/Ps:118:133
LXX,Ps:118:134,https://pta.bbaw.de/biblical-reference/Ps:118:134
LXX,Ps:118:137,https://pta.bbaw.de/biblical-reference/Ps:118:137
LXX,Ps:118:137-Ps:118:138,https://pta.bbaw.de/biblical-reference/Ps:118:137-Ps:118:138
LXX,Ps:118:14,https://pta.bbaw.de/biblical-reference/Ps:118:14
LXX,Ps:118:140,https://pta.bbaw.de/biblical-reference/Ps:118:140
LXX,Ps:118:142,https://pta.bbaw.de/biblical-reference/Ps:118:142
LXX,Ps:118:143,https://pta.bbaw.de/biblical-reference/Ps:118:143
LXX,Ps:118:145,https://pta.bbaw.de/biblical-reference/Ps:118:145
LXX,Ps:118:148,https://pta.bbaw.de/biblical-reference/Ps:118:148
LXX,Ps:118:15,https://pta.bbaw.de/biblical-reference/Ps:118:15
LXX,Ps:118:151,https://pta.bbaw.de/biblical-reference/Ps:118:151
LXX,Ps:118:153,https://pta.bbaw.de/biblical-reference/Ps:118:153
LXX,Ps:118:154,https://pta.bbaw.de/biblical-reference/Ps:118:154
LXX,Ps:118:157,https://pta.bbaw.de/biblical-reference/Ps:118:157
LXX,Ps:118:159,https://pta.bbaw.de/biblical-reference/Ps:118:159
LXX,Ps:118:164,https://pta.bbaw.de/biblical-reference/Ps:118:164
LXX,Ps:118:165,https://pta.bbaw.de/biblical-reference/Ps:118:165
LXX,Ps:118:167,https://pta.bbaw.de/biblical-reference/Ps:118:167
LXX,Ps:118:168,https://pta.bbaw.de/biblical-reference/Ps:118:168
LXX,Ps:118:170,https://pta.bbaw.de/biblical-reference/Ps:118:170
LXX,Ps:118:171,https://pta.bbaw.de/biblical-reference/Ps:118:171
LXX,Ps:118:172,https://pta.bbaw.de/biblical-reference/Ps:118:172
LXX,Ps:118:173,https://pta.bbaw.de/biblical-reference/Ps:118:173
LXX,Ps:118:174,https://pta.bbaw.de/biblical-reference/Ps:118:174
LXX,Ps:118:175,https://pta.bbaw.de/biblical-reference/Ps:118:175
LXX,Ps:118:176,https://pta.bbaw.de/biblical-reference/Ps:118:176
LXX,Ps:118:18,https://pta.bbaw.de/biblical-reference/Ps:118:18
LXX,Ps:118:19,https://pta.bbaw.de/biblical-reference/Ps:118:19
LXX,Ps:118:2,https://pta.bbaw.de/biblical-reference/Ps:118:2
LXX,Ps:118:20,https://pta.bbaw.de/biblical-reference/Ps:118:20
LXX,Ps:118:22,https://pta.bbaw.de/biblical-reference/Ps:118:22
LXX,Ps:118:23-Ps:118:24,https://pta.bbaw.de/biblical-reference/Ps:118:23-Ps:118:24
LXX,Ps:118:25,https://pta.bbaw.de/biblical-reference/Ps:118:25
LXX,Ps:118:27,https://pta.bbaw.de/biblical-reference/Ps:118:27
LXX,Ps:118:28,https://pta.bbaw.de/biblical-reference/Ps:118:28
LXX,Ps:118:29,https://pta.bbaw.de/biblical-reference/Ps:118:29
LXX,Ps:118:3,https://pta.bbaw.de/biblical-reference/Ps:118:3
LXX,Ps:118:30,https://pta.bbaw.de/biblical-reference/Ps:118:30
LXX,Ps:118:31,https://pta.bbaw.de/biblical-reference/Ps:118:31
LXX,Ps:118:32,https://pta.bbaw.de/biblical-reference/Ps:118:32
LXX,Ps:118:33,https://pta.bbaw.de/biblical-reference/Ps:118:33
LXX,Ps:118:34-Ps:118:35,https://pta.bbaw.de/biblical-reference/Ps:118:34-Ps:118:35
LXX,Ps:118:4,https://pta.bbaw.de/biblical-reference/Ps:118:4
LXX,Ps:118:43,https://pta.bbaw.de/biblical-reference/Ps:118:43
LXX,Ps:118:44,https://pta.bbaw.de/biblical-reference/Ps:118:44
LXX,Ps:118:46,https://pta.bbaw.de/biblical-reference/Ps:118:46
LXX,Ps:118:5,https://pta.bbaw.de/biblical-reference/Ps:118:5
LXX,Ps:118:26,https://pta.bbaw.de/biblical-reference/Ps:118:5
LXX,Ps:118:5,https://pta.bbaw.de/biblical-reference/Ps:118:26
LXX,Ps:118:26,https://pta.bbaw.de/biblical-reference/Ps:118:26
LXX,Ps:118:51,https://pta.bbaw.de/biblical-reference/Ps:118:51
LXX,Ps:118:53,https://pta.bbaw.de/biblical-reference/Ps:118:53
LXX,Ps:118:57,https://pta.bbaw.de/biblical-reference/Ps:118:57
LXX,Ps:118:58,https://pta.bbaw.de/biblical-reference/Ps:118:58
LXX,Ps:118:59,https://pta.bbaw.de/biblical-reference/Ps:118:59
LXX,Ps:118:6,https://pta.bbaw.de/biblical-reference/Ps:118:6
LXX,Ps:118:60,https://pta.bbaw.de/biblical-reference/Ps:118:60
LXX,Ps:118:62,https://pta.bbaw.de/biblical-reference/Ps:118:62
LXX,Ps:118:63,https://pta.bbaw.de/biblical-reference/Ps:118:63
LXX,Ps:118:65-Ps:118:66,https://pta.bbaw.de/biblical-reference/Ps:118:65-Ps:118:66
LXX,Ps:118:68,https://pta.bbaw.de/biblical-reference/Ps:118:68
LXX,Ps:118:69,https://pta.bbaw.de/biblical-reference/Ps:118:69
LXX,Ps:118:70,https://pta.bbaw.de/biblical-reference/Ps:118:70
LXX,Ps:118:71,https://pta.bbaw.de/biblical-reference/Ps:118:71
LXX,Ps:118:72,https://pta.bbaw.de/biblical-reference/Ps:118:72
LXX,Ps:118:73,https://pta.bbaw.de/biblical-reference/Ps:118:73
LXX,Ps:118:74,https://pta.bbaw.de/biblical-reference/Ps:118:74
LXX,Ps:118:75,https://pta.bbaw.de/biblical-reference/Ps:118:75
LXX,Ps:118:76,https://pta.bbaw.de/biblical-reference/Ps:118:76
LXX,Ps:118:77,https://pta.bbaw.de/biblical-reference/Ps:118:77
LXX,Ps:118:80,https://pta.bbaw.de/biblical-reference/Ps:118:80
LXX,Ps:118:81,https://pta.bbaw.de/biblical-reference/Ps:118:81
LXX,Ps:118:85,https://pta.bbaw.de/biblical-reference/Ps:118:85
LXX,Ps:118:86,https://pta.bbaw.de/biblical-reference/Ps:118:86
LXX,Ps:118:9,https://pta.bbaw.de/biblical-reference/Ps:118:9
LXX,Ps:118:90-Ps:118:91,https://pta.bbaw.de/biblical-reference/Ps:118:90-Ps:118:91
LXX,Ps:118:92,https://pta.bbaw.de/biblical-reference/Ps:118:92
LXX,Ps:118:95,https://pta.bbaw.de/biblical-reference/Ps:118:95
LXX,Ps:118:96,https://pta.bbaw.de/biblical-reference/Ps:118:96
LXX,Ps:118:97,https://pta.bbaw.de/biblical-reference/Ps:118:97
LXX,Ps:118:99,https://pta.bbaw.de/biblical-reference/Ps:118:99
LXX,Ps:119:1,https://pta.bbaw.de/biblical-reference/Ps:119:1
LXX,Ps:119:2,https://pta.bbaw.de/biblical-reference/Ps:119:2
LXX,Ps:119:3-Ps:119:4,https://pta.bbaw.de/biblical-reference/Ps:119:3-Ps:119:4
LXX,Ps:119:4,https://pta.bbaw.de/biblical-reference/Ps:119:4
LXX,Ps:119:5,https://pta.bbaw.de/biblical-reference/Ps:119:5
LXX,Ps:119:5-Ps:119:6,https://pta.bbaw.de/biblical-reference/Ps:119:5-Ps:119:6
LXX,Ps:119:6,https://pta.bbaw.de/biblical-reference/Ps:119:6
LXX,Ps:119:7,https://pta.bbaw.de/biblical-reference/Ps:119:7
LXX,Ps:11:1,https://pta.bbaw.de/biblical-reference/Ps:11:1
LXX,Ps:11:2-Ps:11:3,https://pta.bbaw.de/biblical-reference/Ps:11:2-Ps:11:3
LXX,Ps:11:4-Ps:11:5,https://pta.bbaw.de/biblical-reference/Ps:11:4-Ps:11:5
LXX,Ps:11:5,https://pta.bbaw.de/biblical-reference/Ps:11:5
LXX,Ps:11:6,https://pta.bbaw.de/biblical-reference/Ps:11:6
LXX,Ps:11:7,https://pta.bbaw.de/biblical-reference/Ps:11:7
LXX,Ps:11:7,https://pta.bbaw.de/biblical-reference/Ps:11:7
LXX,Ps:11:8-Ps:11:9,https://pta.bbaw.de/biblical-reference/Ps:11:8-Ps:11:9
LXX,Ps:120:1,https://pta.bbaw.de/biblical-reference/Ps:120:1
LXX,Ps:120:1-Ps:120:2,https://pta.bbaw.de/biblical-reference/Ps:120:1-Ps:120:2
LXX,Ps:120:2,https://pta.bbaw.de/biblical-reference/Ps:120:2
LXX,Ps:120:3,https://pta.bbaw.de/biblical-reference/Ps:120:3
LXX,Ps:120:4,https://pta.bbaw.de/biblical-reference/Ps:120:4
LXX,Ps:120:5,https://pta.bbaw.de/biblical-reference/Ps:120:5
LXX,Ps:120:6,https://pta.bbaw.de/biblical-reference/Ps:120:6
LXX,Ps:120:7-Ps:120:8,https://pta.bbaw.de/biblical-reference/Ps:120:7-Ps:120:8
LXX,Ps:120:8,https://pta.bbaw.de/biblical-reference/Ps:120:8
LXX,Ps:121:1,https://pta.bbaw.de/biblical-reference/Ps:121:1
LXX,Ps:121:2,https://pta.bbaw.de/biblical-reference/Ps:121:2
LXX,Ps:121:2-Ps:121:3,https://pta.bbaw.de/biblical-reference/Ps:121:2-Ps:121:3
LXX,Ps:121:3,https://pta.bbaw.de/biblical-reference/Ps:121:3
LXX,Ps:121:4,https://pta.bbaw.de/biblical-reference/Ps:121:4
LXX,Ps:121:5,https://pta.bbaw.de/biblical-reference/Ps:121:5
LXX,Ps:121:6,https://pta.bbaw.de/biblical-reference/Ps:121:6
LXX,Ps:121:7,https://pta.bbaw.de/biblical-reference/Ps:121:7
LXX,Ps:121:8-Ps:121:9,https://pta.bbaw.de/biblical-reference/Ps:121:8-Ps:121:9
LXX,Ps:122:1,https://pta.bbaw.de/biblical-reference/Ps:122:1
LXX,Ps:122:2,https://pta.bbaw.de/biblical-reference/Ps:122:2
LXX,Ps:122:3,https://pta.bbaw.de/biblical-reference/Ps:122:3
LXX,Ps:122:3-Ps:122:4,https://pta.bbaw.de/biblical-reference/Ps:122:3-Ps:122:4
LXX,Ps:122:4,https://pta.bbaw.de/biblical-reference/Ps:122:4
LXX,Ps:123:1-Ps:123:3,https://pta.bbaw.de/biblical-reference/Ps:123:1-Ps:123:3
LXX,Ps:123:1,https://pta.bbaw.de/biblical-reference/Ps:123:1
LXX,Ps:123:3,https://pta.bbaw.de/biblical-reference/Ps:123:1
LXX,Ps:123:1,https://pta.bbaw.de/biblical-reference/Ps:123:3
LXX,Ps:123:3,https://pta.bbaw.de/biblical-reference/Ps:123:3
LXX,Ps:123:2-Ps:123:5,https://pta.bbaw.de/biblical-reference/Ps:123:2-Ps:123:5
LXX,Ps:123:3-Ps:123:5,https://pta.bbaw.de/biblical-reference/Ps:123:3-Ps:123:5
LXX,Ps:123:4,https://pta.bbaw.de/biblical-reference/Ps:123:4
LXX,Ps:123:7,https://pta.bbaw.de/biblical-reference/Ps:123:7
LXX,Ps:124:1,https://pta.bbaw.de/biblical-reference/Ps:124:1
LXX,Ps:124:1-Ps:124:2,https://pta.bbaw.de/biblical-reference/Ps:124:1-Ps:124:2
LXX,Ps:124:2,https://pta.bbaw.de/biblical-reference/Ps:124:2
LXX,Ps:124:2-Ps:124:3,https://pta.bbaw.de/biblical-reference/Ps:124:2-Ps:124:3
LXX,Ps:124:5,https://pta.bbaw.de/biblical-reference/Ps:124:5
LXX,Ps:125:1,https://pta.bbaw.de/biblical-reference/Ps:125:1
LXX,Ps:125:1-Ps:125:2,https://pta.bbaw.de/biblical-reference/Ps:125:1-Ps:125:2
LXX,Ps:125:3-Ps:125:4,https://pta.bbaw.de/biblical-reference/Ps:125:3-Ps:125:4
LXX,Ps:125:4,https://pta.bbaw.de/biblical-reference/Ps:125:4
LXX,Ps:125:5,https://pta.bbaw.de/biblical-reference/Ps:125:5
LXX,Ps:125:5-Ps:125:6,https://pta.bbaw.de/biblical-reference/Ps:125:5-Ps:125:6
LXX,Ps:125:6,https://pta.bbaw.de/biblical-reference/Ps:125:6
LXX,Ps:126:1,https://pta.bbaw.de/biblical-reference/Ps:126:1
LXX,Ps:126:2,https://pta.bbaw.de/biblical-reference/Ps:126:2
LXX,Ps:126:3,https://pta.bbaw.de/biblical-reference/Ps:126:3
LXX,Ps:126:3,https://pta.bbaw.de/biblical-reference/Ps:126:3
LXX,Ps:126:4,https://pta.bbaw.de/biblical-reference/Ps:126:3
LXX,Ps:126:3,https://pta.bbaw.de/biblical-reference/Ps:126:4
LXX,Ps:126:4,https://pta.bbaw.de/biblical-reference/Ps:126:4
LXX,Ps:126:4,https://pta.bbaw.de/biblical-reference/Ps:126:4
LXX,Ps:126:5,https://pta.bbaw.de/biblical-reference/Ps:126:5
LXX,Ps:127:1,https://pta.bbaw.de/biblical-reference/Ps:127:1
LXX,Ps:127:2,https://pta.bbaw.de/biblical-reference/Ps:127:2
LXX,Ps:127:3,https://pta.bbaw.de/biblical-reference/Ps:127:3
LXX,Ps:127:4,https://pta.bbaw.de/biblical-reference/Ps:127:4
LXX,Ps:127:5-Ps:127:6,https://pta.bbaw.de/biblical-reference/Ps:127:5-Ps:127:6
LXX,Ps:128:1-Ps:128:2,https://pta.bbaw.de/biblical-reference/Ps:128:1-Ps:128:2
LXX,Ps:128:2,https://pta.bbaw.de/biblical-reference/Ps:128:2
LXX,Ps:128:4,https://pta.bbaw.de/biblical-reference/Ps:128:4
LXX,Ps:128:5,https://pta.bbaw.de/biblical-reference/Ps:128:5
LXX,Ps:128:5-Ps:128:8,https://pta.bbaw.de/biblical-reference/Ps:128:5-Ps:128:8
LXX,Ps:128:6,https://pta.bbaw.de/biblical-reference/Ps:128:6
LXX,Ps:129:1,https://pta.bbaw.de/biblical-reference/Ps:129:1
LXX,Ps:129:2,https://pta.bbaw.de/biblical-reference/Ps:129:2
LXX,Ps:129:3,https://pta.bbaw.de/biblical-reference/Ps:129:3
LXX,Ps:129:3-Ps:129:4,https://pta.bbaw.de/biblical-reference/Ps:129:3-Ps:129:4
LXX,Ps:129:3-Ps:129:4,https://pta.bbaw.de/biblical-reference/Ps:129:3-Ps:129:4
LXX,Ps:129:4,https://pta.bbaw.de/biblical-reference/Ps:129:4
LXX,Ps:129:5,https://pta.bbaw.de/biblical-reference/Ps:129:5
LXX,Ps:129:6-Ps:129:8,https://pta.bbaw.de/biblical-reference/Ps:129:6-Ps:129:8
LXX,Ps:129:7,https://pta.bbaw.de/biblical-reference/Ps:129:7
LXX,Ps:129:8,https://pta.bbaw.de/biblical-reference/Ps:129:8
LXX,Ps:12:3-Ps:12:4,https://pta.bbaw.de/biblical-reference/Ps:12:3-Ps:12:4
LXX,Ps:130:1,https://pta.bbaw.de/biblical-reference/Ps:130:1
LXX,Ps:130:2,https://pta.bbaw.de/biblical-reference/Ps:130:2
LXX,Ps:130:3,https://pta.bbaw.de/biblical-reference/Ps:130:3
LXX,Ps:131:1,https://pta.bbaw.de/biblical-reference/Ps:131:1
LXX,Ps:131:10,https://pta.bbaw.de/biblical-reference/Ps:131:10
LXX,Ps:131:11,https://pta.bbaw.de/biblical-reference/Ps:131:11
LXX,Ps:131:12,https://pta.bbaw.de/biblical-reference/Ps:131:12
LXX,Ps:131:13-Ps:131:14,https://pta.bbaw.de/biblical-reference/Ps:131:13-Ps:131:14
LXX,Ps:131:14,https://pta.bbaw.de/biblical-reference/Ps:131:14
LXX,Ps:131:15-Ps:131:16,https://pta.bbaw.de/biblical-reference/Ps:131:15-Ps:131:16
LXX,Ps:131:17,https://pta.bbaw.de/biblical-reference/Ps:131:17
LXX,Ps:131:18,https://pta.bbaw.de/biblical-reference/Ps:131:18
LXX,Ps:131:2,https://pta.bbaw.de/biblical-reference/Ps:131:2
LXX,Ps:131:2-Ps:131:5,https://pta.bbaw.de/biblical-reference/Ps:131:2-Ps:131:5
LXX,Ps:131:3,https://pta.bbaw.de/biblical-reference/Ps:131:3
LXX,Ps:131:4,https://pta.bbaw.de/biblical-reference/Ps:131:4
LXX,Ps:131:5,https://pta.bbaw.de/biblical-reference/Ps:131:5
LXX,Ps:131:5,https://pta.bbaw.de/biblical-reference/Ps:131:5
LXX,Ps:131:7,https://pta.bbaw.de/biblical-reference/Ps:131:5
LXX,Ps:131:5,https://pta.bbaw.de/biblical-reference/Ps:131:7
LXX,Ps:131:7,https://pta.bbaw.de/biblical-reference/Ps:131:7
LXX,Ps:131:6,https://pta.bbaw.de/biblical-reference/Ps:131:6
LXX,Ps:131:7,https://pta.bbaw.de/biblical-reference/Ps:131:7
LXX,Ps:131:8,https://pta.bbaw.de/biblical-reference/Ps:131:8
LXX,Ps:131:9,https://pta.bbaw.de/biblical-reference/Ps:131:9
LXX,Ps:132:1,https://pta.bbaw.de/biblical-reference/Ps:132:1
LXX,Ps:132:1-Ps:132:2,https://pta.bbaw.de/biblical-reference/Ps:132:1-Ps:132:2
LXX,Ps:132:2,https://pta.bbaw.de/biblical-reference/Ps:132:2
LXX,Ps:132:3,https://pta.bbaw.de/biblical-reference/Ps:132:3
LXX,Ps:133:1,https://pta.bbaw.de/biblical-reference/Ps:133:1
LXX,Ps:133:1-Ps:133:2,https://pta.bbaw.de/biblical-reference/Ps:133:1-Ps:133:2
LXX,Ps:133:2,https://pta.bbaw.de/biblical-reference/Ps:133:2
LXX,Ps:133:3,https://pta.bbaw.de/biblical-reference/Ps:133:3
